=== COLD CERT START 20260211T203909Z ===
pwd: /Users/dcharb/Documents/Kimi_Agent_UFRF, Fel Polynomials, Moonshine
✔ [1977/5245] Built Mathlib.Algebra.Ring.CentroidHom (11s)
✔ [1978/5245] Built Mathlib.LinearAlgebra.AffineSpace.AffineSubspace.Defs (9.4s)
✔ [1979/5245] Built Mathlib.Algebra.BigOperators.Sym (3.5s)
✔ [1980/5245] Built Mathlib.CategoryTheory.Adjunction.Unique (3.9s)
✔ [1981/5245] Built Mathlib.SetTheory.Cardinal.Basic (5.8s)
✔ [1982/5245] Built Mathlib.CategoryTheory.Adjunction.CompositionIso (4.4s)
✔ [1983/5245] Built Mathlib.Algebra.BigOperators.Field (3.3s)
✔ [1984/5245] Built Mathlib.RingTheory.Coprime.Lemmas (3.6s)
✔ [1985/5245] Built Mathlib.Algebra.Group.Subgroup.ZPowers.Lemmas (2.0s)
✔ [1986/5245] Built Mathlib.CategoryTheory.Bicategory.Functor.LocallyDiscrete (9.4s)
✔ [1987/5245] Built Mathlib.Algebra.Group.AddChar (5.1s)
✔ [1988/5245] Built Mathlib.Algebra.Order.BigOperators.Ring.Finset (6.6s)
✔ [1989/5245] Built Mathlib.Algebra.Group.Graph (5.4s)
✔ [1990/5245] Built Mathlib.GroupTheory.QuotientGroup.Defs (6.8s)
✔ [1991/5245] Built Mathlib.Order.Filter.AtTopBot.Finset (2.7s)
✔ [1992/5245] Built Mathlib.Algebra.Tropical.BigOperators (2.9s)
✔ [1993/5245] Built Mathlib.Algebra.Group.Subgroup.Basic (8.2s)
✔ [1994/5245] Built Mathlib.Order.Filter.Lift (3.8s)
✔ [1995/5245] Built Mathlib.Order.SupClosed (6.6s)
✔ [1996/5245] Built Mathlib.Order.Filter.Bases.Finite (3.0s)
✔ [1997/5245] Built Mathlib.GroupTheory.FreeGroup.Basic (10s)
✔ [1998/5245] Built Mathlib.Data.Finsupp.SMulWithZero (2.6s)
✔ [1999/5245] Built Mathlib.Algebra.Star.Subsemiring (3.3s)
✔ [2000/5245] Built Mathlib.Data.List.ToFinsupp (2.9s)
✔ [2001/5245] Built Mathlib.CategoryTheory.Monoidal.Functor (20s)
✔ [2002/5245] Built Mathlib.Algebra.Module.Submodule.Ker (5.0s)
✔ [2003/5245] Built Mathlib.Data.Finsupp.Ext (3.1s)
✔ [2004/5245] Built Mathlib.Order.Filter.CountableSeparatingOn (3.0s)
✔ [2005/5245] Built Mathlib.Data.Finset.NatAntidiagonal (3.7s)
✔ [2006/5245] Built Mathlib.Logic.Encodable.Pi (3.1s)
✔ [2007/5245] Built Mathlib.Algebra.Order.Interval.Finset.SuccPred (4.3s)
✔ [2008/5245] Built Mathlib.MeasureTheory.MeasurableSpace.EventuallyMeasurable (2.8s)
✔ [2009/5245] Built Mathlib.Algebra.Group.Pointwise.Finset.Basic (12s)
✔ [2010/5245] Built Mathlib.MeasureTheory.MeasurableSpace.Basic (3.6s)
✔ [2011/5245] Built Mathlib.MeasureTheory.MeasurableSpace.Instances (2.8s)
✔ [2012/5245] Built Mathlib.Order.Filter.Pointwise (9.2s)
✔ [2013/5245] Built Mathlib.Algebra.BigOperators.GroupWithZero.Action (4.2s)
✔ [2014/5245] Built Mathlib.Tactic.Linarith (2.6s)
✔ [2015/5245] Built Mathlib.Tactic.NormNum.GCD (3.0s)
✔ [2016/5245] Built Mathlib.Data.Finset.Grade (3.1s)
✔ [2017/5245] Built Mathlib.Tactic.Positivity (2.8s)
✔ [2018/5245] Built Mathlib.Tactic.IntervalCases (4.9s)
✔ [2019/5245] Built Mathlib.Order.Interval.Finset.DenselyOrdered (3.5s)
✔ [2020/5245] Built Mathlib.Order.Interval.Multiset (3.5s)
✔ [2021/5245] Built Mathlib.Data.Int.Interval (4.4s)
✔ [2022/5245] Built Mathlib.Data.Seq.Basic (4.4s)
✔ [2023/5245] Built Mathlib.Algebra.QuadraticDiscriminant (4.7s)
✔ [2024/5245] Built Mathlib.NumberTheory.Padics.PadicVal.Defs (3.4s)
✔ [2025/5245] Built Mathlib.GroupTheory.GroupAction.FixingSubgroup (3.8s)
✔ [2026/5245] Built Mathlib.Order.Category.Lat (3.4s)
✔ [2027/5245] Built Mathlib.Order.Category.Semilat (4.3s)
✔ [2028/5245] Built Mathlib.RingTheory.TwoSidedIdeal.Lattice (3.5s)
✔ [2029/5245] Built Mathlib.RingTheory.Spectrum.Prime.Defs (3.0s)
✔ [2030/5245] Built Mathlib.Algebra.Category.GrpWithZero (3.4s)
✔ [2031/5245] Built Mathlib.Algebra.Order.Ring.Ordering.Defs (4.6s)
✔ [2032/5245] Built Mathlib.Order.Category.BddOrd (3.4s)
✔ [2033/5245] Built Mathlib.Algebra.Ring.Semireal.Defs (2.8s)
✔ [2034/5245] Built Mathlib.Algebra.Order.Monoid.LocallyFiniteOrder (9.3s)
✔ [2035/5245] Built Mathlib.CategoryTheory.Functor.ReflectsIso.Balanced (2.4s)
✔ [2036/5245] Built Mathlib.CategoryTheory.Adjunction.Reflective (3.2s)
✔ [2037/5248] Built Mathlib.Algebra.Category.Grp.FiniteGrp (3.3s)
✔ [2038/5248] Built Mathlib.Algebra.Category.Grp.ForgetCorepresentable (3.1s)
✔ [2039/5248] Built Mathlib.CategoryTheory.Monad.Algebra (6.1s)
✔ [2040/5248] Built Mathlib.Algebra.Category.Grp.EquivalenceGroupAddGroup (4.1s)
✔ [2041/5248] Built Mathlib.RingTheory.Localization.Defs (9.5s)
✔ [2042/5248] Built Mathlib.CategoryTheory.Category.Pairwise (4.6s)
✔ [2043/5248] Built Mathlib.CategoryTheory.Limits.Shapes.IsTerminal (6.7s)
✔ [2044/5248] Built Mathlib.Order.Category.FinPartOrd (3.2s)
✔ [2045/5248] Built Mathlib.CategoryTheory.Localization.Predicate (5.6s)
✔ [2046/5248] Built Mathlib.CategoryTheory.Countable (2.8s)
✔ [2047/5248] Built Mathlib.Algebra.Category.Grp.Yoneda (7.3s)
✔ [2048/5248] Built Mathlib.Data.Rat.Cardinal (3.1s)
✔ [2049/5248] Built Mathlib.Algebra.Category.Ring.Basic (7.4s)
✔ [2050/5248] Built Mathlib.SetTheory.Cardinal.ENat (4.6s)
✔ [2051/5248] Built Mathlib.Algebra.Module.Card (3.6s)
✔ [2052/5248] Built Mathlib.Data.Nat.Factorial.BigOperators (2.0s)
✔ [2053/5248] Built Mathlib.GroupTheory.Subgroup.Simple (3.2s)
✔ [2054/5248] Built Mathlib.Algebra.CharZero.Quotient (3.3s)
✔ [2055/5248] Built Mathlib.Algebra.ModEq (4.1s)
✔ [2056/5248] Built Mathlib.LinearAlgebra.Quotient.Defs (4.5s)
✔ [2057/5248] Built Mathlib.GroupTheory.Subgroup.Center (2.9s)
✔ [2058/5248] Built Mathlib.Algebra.Group.Subgroup.Order (3.3s)
✔ [2059/5248] Built Mathlib.SetTheory.Ordinal.Basic (8.0s)
✔ [2060/5248] Built Mathlib.Algebra.Group.Subgroup.MulOppositeLemmas (3.6s)
✔ [2061/5248] Built Mathlib.CategoryTheory.Limits.HasLimits (10s)
✔ [2062/5248] Built Mathlib.Order.Filter.SmallSets (3.2s)
✔ [2063/5248] Built Mathlib.Topology.Closure (3.4s)
✔ [2064/5248] Built Mathlib.Order.Filter.CountablyGenerated (3.5s)
✔ [2065/5248] Built Mathlib.Order.Filter.AtTopBot.Finite (3.5s)
✔ [2066/5248] Built Mathlib.GroupTheory.Coset.Basic (8.1s)
✔ [2067/5248] Built Mathlib.Order.Filter.Pi (3.8s)
✔ [2068/5248] Built Mathlib.RingTheory.NonUnitalSubring.Basic (7.2s)
✔ [2069/5248] Built Mathlib.Order.Sublattice (6.5s)
✔ [2070/5248] Built Mathlib.GroupTheory.FreeGroup.Reduce (4.7s)
✔ [2071/5248] Built Mathlib.Algebra.Star.CentroidHom (3.9s)
✔ [2072/5248] Built Mathlib.Algebra.Order.Floor.Div (5.2s)
✔ [2073/5248] Built Mathlib.Algebra.Ring.Subring.Basic (8.9s)
✔ [2074/5248] Built Mathlib.Algebra.Module.Submodule.IterateMapComap (2.0s)
✔ [2075/5248] Built Mathlib.CategoryTheory.Monoidal.NaturalTransformation (5.2s)
✔ [2076/5248] Built Mathlib.Algebra.Module.Submodule.EqLocus (3.1s)
✔ [2077/5248] Built Mathlib.Data.Nat.Fib.Basic (3.3s)
✔ [2078/5248] Built Mathlib.Data.DFinsupp.Encodable (2.7s)
✔ [2079/5248] Built Mathlib.Algebra.BigOperators.NatAntidiagonal (3.2s)
✔ [2080/5248] Built Mathlib.CategoryTheory.Monoidal.End (6.7s)
✔ [2081/5248] Built Mathlib.Data.W.Basic (2.0s)
✔ [2082/5248] Built Mathlib.Algebra.Module.Submodule.Range (5.9s)
✔ [2083/5248] Built Mathlib.CategoryTheory.Monoidal.Opposite (7.9s)
✔ [2084/5248] Built Mathlib.Algebra.Ring.Pointwise.Finset (2.4s)
✔ [2085/5248] Built Mathlib.Algebra.Group.Action.Equidecomp (2.8s)
✔ [2086/5248] Built Mathlib.Algebra.Group.Pointwise.Finset.BigOperators (2.9s)
✔ [2087/5248] Built Mathlib.Algebra.GroupWithZero.Pointwise.Finset (2.0s)
✔ [2088/5248] Built Mathlib.Algebra.Group.Pointwise.Finset.Scalar (4.6s)
✔ [2089/5248] Built Mathlib.Algebra.Group.Pointwise.Finset.Interval (3.8s)
✔ [2090/5248] Built Mathlib.Algebra.BigOperators.Finsupp.Basic (7.8s)
✔ [2091/5248] Built Mathlib.Algebra.Module.BigOperators (3.5s)
✔ [2092/5248] Built Mathlib.Algebra.BigOperators.Expect (5.0s)
✔ [2093/5248] Built Mathlib.Data.Nat.Choose.Central (3.8s)
✔ [2094/5248] Built Mathlib.Data.Nat.Digits.Defs (4.7s)
✔ [2095/5248] Built Mathlib.Algebra.Group.UniqueProds.Basic (9.7s)
✔ [2096/5248] Built Mathlib.Algebra.Order.Floor.Semifield (5.2s)
✔ [2097/5248] Built Mathlib.Data.Finset.Interval (3.7s)
✔ [2098/5248] Built Mathlib.Algebra.Order.Interval.Multiset (3.4s)
✔ [2099/5248] Built Mathlib.Order.Interval.Finset.Nat (4.3s)
✔ [2100/5248] Built Mathlib.Algebra.ContinuedFractions.Translations (3.5s)
✔ [2101/5248] Built Mathlib.Data.Matrix.Mul (9.5s)
✔ [2102/5248] Built Mathlib.Data.DFinsupp.BigOperators (8.9s)
✔ [2103/5248] Built Mathlib.Algebra.Order.Group.Int.Sum (3.6s)
✔ [2104/5248] Built Mathlib.Algebra.BigOperators.Group.Finset.Interval (3.0s)
✔ [2105/5251] Built Mathlib.Algebra.Order.Floor.Ring (10s)
✔ [2106/5251] Built Mathlib.NumberTheory.EllipticDivisibilitySequence (9.8s)
✔ [2107/5251] Built Mathlib.RingTheory.TwoSidedIdeal.Kernel (3.1s)
✔ [2108/5251] Built Mathlib.RingTheory.SimpleRing.Defs (2.7s)
✔ [2109/5251] Built Mathlib.Order.Category.LinOrd (4.7s)
✔ [2110/5251] Built Mathlib.Order.Category.DistLat (4.4s)
✔ [2111/5251] Built Mathlib.Data.Rat.Sqrt (2.7s)
✔ [2112/5251] Built Mathlib.RingTheory.TwoSidedIdeal.Operations (4.7s)
✔ [2113/5251] Built Mathlib.Order.Category.BddLat (4.7s)
✔ [2114/5251] Built Mathlib.CategoryTheory.Limits.Shapes.Preorder.Fin (2.4s)
✔ [2115/5251] Built Mathlib.RingTheory.Localization.Integer (3.2s)
✔ [2116/5251] Built Mathlib.CategoryTheory.Localization.HasLocalization (2.8s)
✔ [2117/5251] Built Mathlib.CategoryTheory.Localization.Equivalence (2.0s)
✔ [2118/5251] Built Mathlib.CategoryTheory.Localization.Adjunction (3.9s)
✔ [2119/5251] Built Mathlib.SetTheory.Cardinal.ToNat (3.1s)
✔ [2120/5251] Built Mathlib.Algebra.Group.Subgroup.Actions (2.9s)
✔ [2121/5251] Built Mathlib.CategoryTheory.Monad.Adjunction (5.7s)
✔ [2122/5251] Built Mathlib.RingTheory.Ideal.Quotient.Defs (3.7s)
✔ [2123/5251] Built Mathlib.GroupTheory.Subgroup.Centralizer (3.7s)
✔ [2124/5251] Built Mathlib.Algebra.GroupWithZero.Action.Center (3.0s)
✔ [2125/5251] Built Mathlib.Algebra.Order.Ring.Ordering.Basic (10s)
✔ [2126/5251] Built Mathlib.CategoryTheory.Limits.Unit (2.0s)
✔ [2127/5251] Built Mathlib.CategoryTheory.Limits.Shapes.Terminal (4.0s)
✔ [2128/5251] Built Mathlib.CategoryTheory.Limits.Types.Colimits (3.1s)
✔ [2129/5251] Built Mathlib.CategoryTheory.Limits.Types.Limits (3.3s)
✔ [2130/5251] Built Mathlib.SetTheory.Ordinal.Arithmetic (6.5s)
✔ [2131/5251] Built Mathlib.Algebra.Category.Ring.Colimits (6.5s)
✔ [2132/5251] Built Mathlib.Topology.GDelta.Basic (2.8s)
✔ [2133/5251] Built Mathlib.CategoryTheory.Limits.Preserves.Basic (4.9s)
✔ [2134/5251] Built Mathlib.CategoryTheory.Adjunction.PartialAdjoint (8.7s)
✔ [2135/5251] Built Mathlib.Topology.Neighborhoods (3.6s)
✔ [2136/5251] Built Mathlib.Order.Filter.Interval (4.9s)
✔ [2137/5251] Built Mathlib.CategoryTheory.Limits.Shapes.Equalizers (11s)
✔ [2138/5251] Built Mathlib.Order.Filter.Subsingleton (2.7s)
✔ [2139/5251] Built Mathlib.Order.Filter.AtTopBot.CountablyGenerated (2.8s)
✔ [2140/5251] Built Mathlib.Order.Filter.AtTopBot.Floor (3.2s)
✔ [2141/5251] Built Mathlib.Order.Filter.Cofinite (3.3s)
✔ [2142/5251] Built Mathlib.CategoryTheory.Limits.Shapes.WidePullbacks (9.3s)
✔ [2143/5251] Built Mathlib.CategoryTheory.Limits.Fubini (12s)
✔ [2144/5251] Built Mathlib.Algebra.Module.Submodule.Invariant (4.2s)
✔ [2145/5251] Built Mathlib.CategoryTheory.Comma.StructuredArrow.Basic (20s)
✔ [2146/5251] Built Mathlib.Algebra.Ring.Subring.MulOpposite (4.0s)
✔ [2147/5251] Built Mathlib.Algebra.Module.LinearMap.DivisionRing (3.4s)
✔ [2148/5251] Built Mathlib.Algebra.Algebra.Basic (6.2s)
✔ [2149/5251] Built Mathlib.Algebra.Ring.Action.Pointwise.Finset (2.5s)
✔ [2150/5251] Built Mathlib.CategoryTheory.Limits.Shapes.Products (13s)
✔ [2151/5251] Built Mathlib.CategoryTheory.Monoidal.Discrete (6.5s)
✔ [2152/5251] Built Mathlib.Algebra.Group.Submonoid.Finsupp (3.1s)
✔ [2153/5251] Built Mathlib.Algebra.Group.Action.Pointwise.Finset (4.2s)
✔ [2154/5251] Built Mathlib.CategoryTheory.Monoidal.Transport (6.0s)
✔ [2155/5251] Built Mathlib.Algebra.Module.Submodule.Equiv (5.5s)
✔ [2156/5251] Built Mathlib.Order.BooleanSubalgebra (8.6s)
✔ [2157/5251] Built Mathlib.Algebra.Group.Subgroup.Finsupp (3.7s)
✔ [2158/5251] Built Mathlib.Algebra.BigOperators.Associated (3.7s)
✔ [2159/5251] Built Mathlib.Algebra.FreeMonoid.UniqueProds (3.2s)
✔ [2160/5251] Built Mathlib.Algebra.BigOperators.Balance (3.6s)
✔ [2161/5251] Built Mathlib.Data.Nat.Lattice (4.0s)
✔ [2162/5251] Built Mathlib.Order.PartialSups (4.2s)
✔ [2163/5253] Built Mathlib.Algebra.ContinuedFractions.TerminatedStable (3.3s)
✔ [2164/5253] Built Mathlib.Combinatorics.Enumerative.InclusionExclusion (6.2s)
✔ [2165/5253] Built Mathlib.Algebra.Order.BigOperators.Expect (6.7s)
✔ [2166/5253] Built Mathlib.Algebra.ContinuedFractions.ContinuantsRecurrence (4.3s)
✔ [2167/5253] Built Mathlib.Order.Interval.Finset.Fin (5.4s)
✔ [2168/5253] Built Mathlib.Data.DFinsupp.Submonoid (3.7s)
✔ [2169/5253] Built Mathlib.Algebra.Order.Floor (3.1s)
✔ [2170/5253] Built Mathlib.Algebra.ContinuedFractions.Computation.Translations (3.6s)
✔ [2171/5253] Built Mathlib.LinearAlgebra.Matrix.SemiringInverse (6.3s)
✔ [2172/5253] Built Mathlib.Data.Matrix.PEquiv (5.2s)
✔ [2173/5253] Built Mathlib.RingTheory.SimpleRing.Basic (3.6s)
✔ [2174/5253] Built Mathlib.Data.Finsupp.Basic (12s)
✔ [2175/5253] Built Mathlib.Algebra.Order.Round (5.3s)
✔ [2176/5253] Built Mathlib.CategoryTheory.Localization.Opposite (3.1s)
✔ [2177/5253] Built Mathlib.CategoryTheory.Localization.LocalizerMorphism (3.2s)
✔ [2178/5253] Built Mathlib.CategoryTheory.Localization.Bousfield (2.0s)
✔ [2179/5253] Built Mathlib.Order.Category.BddDistLat (4.8s)
✔ [2180/5253] Built Mathlib.SetTheory.Cardinal.Finite (4.0s)
✔ [2181/5253] Built Mathlib.GroupTheory.GroupAction.ConjAct (3.0s)
✔ [2182/5253] Built Mathlib.CategoryTheory.Category.Cat.Terminal (2.0s)
✔ [2183/5253] Built Mathlib.CategoryTheory.Limits.Shapes.ZeroObjects (2.9s)
✔ [2184/5253] Built Mathlib.Topology.Baire.Lemmas (2.0s)
✔ [2185/5253] Built Mathlib.NumberTheory.Divisors (14s)
✔ [2186/5253] Built Mathlib.GroupTheory.Commutator.Basic (4.4s)
✔ [2187/5253] Built Mathlib.CategoryTheory.Limits.Preserves.Shapes.Terminal (4.0s)
✔ [2188/5253] Built Mathlib.CategoryTheory.Limits.Types.Yoneda (5.2s)
✔ [2189/5253] Built Mathlib.Topology.NhdsSet (3.7s)
✔ [2190/5253] Built Mathlib.SetTheory.Ordinal.Family (6.3s)
✔ [2191/5253] Built Mathlib.CategoryTheory.Limits.Preserves.Limits (4.3s)
✔ [2192/5253] Built Mathlib.Topology.ClusterPt (3.9s)
✔ [2193/5253] Built Mathlib.CategoryTheory.Limits.Types.Coequalizers (3.6s)
✔ [2194/5253] Built Mathlib.CategoryTheory.Limits.Types.Equalizers (3.5s)
✔ [2195/5253] Built Mathlib.CategoryTheory.Limits.Shapes.SplitEqualizer (3.6s)
✔ [2196/5253] Built Mathlib.CategoryTheory.Limits.Creates (6.5s)
✔ [2197/5253] Built Mathlib.CategoryTheory.Limits.Shapes.SplitCoequalizer (3.6s)
✔ [2198/5253] Built Mathlib.Order.Filter.EventuallyConst (3.5s)
✔ [2199/5253] Built Mathlib.Order.Filter.Ultrafilter.Basic (3.4s)
✔ [2200/5253] Built Mathlib.CategoryTheory.Limits.Shapes.Connected (2.0s)
✔ [2201/5253] Built Mathlib.Topology.Bornology.Basic (3.7s)
✔ [2202/5253] Built Mathlib.CategoryTheory.Limits.Shapes.WideEqualizers (7.1s)
✔ [2203/5253] Built Mathlib.Order.Filter.IsBounded (4.5s)
✔ [2204/5253] Built Mathlib.CategoryTheory.LocallyDirected (3.3s)
✔ [2205/5253] Built Mathlib.CategoryTheory.Comma.StructuredArrow.Small (2.8s)
✔ [2206/5253] Built Mathlib.CategoryTheory.Adjunction.Comma (3.0s)
✔ [2207/5253] Built Mathlib.CategoryTheory.Discrete.StructuredArrow (3.6s)
✔ [2208/5253] Built Mathlib.CategoryTheory.Limits.EssentiallySmall (3.1s)
✔ [2209/5253] Built Mathlib.CategoryTheory.Category.Grpd (3.4s)
✔ [2210/5253] Built Mathlib.CategoryTheory.Limits.Preserves.Shapes.Products (2.8s)
✔ [2211/5253] Built Mathlib.Algebra.Algebra.Hom (5.6s)
✔ [2212/5253] Built Mathlib.CategoryTheory.EffectiveEpi.Basic (3.4s)
✔ [2213/5253] Built Mathlib.CategoryTheory.Limits.Preserves.Bifunctor (8.8s)
✔ [2214/5253] Built Mathlib.Algebra.Group.Pointwise.Finset.Density (3.3s)
✔ [2215/5253] Built Mathlib.CategoryTheory.Elements (8.4s)
✔ [2216/5253] Built Mathlib.Algebra.Pointwise.Stabilizer (4.7s)
✔ [2217/5253] Built Mathlib.Algebra.GroupWithZero.Action.Pointwise.Finset (3.0s)
✔ [2218/5253] Built Mathlib.Data.Complex.BigOperators (3.3s)
✔ [2219/5253] Built Mathlib.RingTheory.UniqueFactorizationDomain.Basic (4.2s)
✔ [2220/5255] Built Mathlib.RingTheory.Nilpotent.Defs (3.6s)
✔ [2221/5255] Built Mathlib.Data.ENat.Lattice (3.9s)
✔ [2222/5255] Built Mathlib.Order.OrderIsoNat (3.8s)
✔ [2223/5255] Built Mathlib.Algebra.Order.SuccPred.PartialSups (3.2s)
✔ [2224/5255] Built Mathlib.Algebra.Order.Group.PartialSups (2.9s)
✔ [2225/5255] Built Mathlib.CategoryTheory.Monoidal.Braided.Basic (11s)
✔ [2226/5255] Built Mathlib.Algebra.ContinuedFractions.Determinant (3.5s)
✔ [2227/5255] Built Mathlib.Algebra.ContinuedFractions.ConvergentsEquiv (4.0s)
✔ [2228/5255] Built Mathlib.Order.Disjointed (4.1s)
✔ [2229/5255] Built Mathlib.Data.Fin.Tuple.Sort (3.2s)
✔ [2230/5255] Built Mathlib.Data.Fintype.Fin (3.2s)
✔ [2231/5255] Built Mathlib.Algebra.Algebra.IsSimpleRing (3.0s)
✔ [2232/5255] Built Mathlib.Algebra.Lie.Basic (14s)
✔ [2233/5255] Built Mathlib.Algebra.DirectSum.Basic (6.6s)
✔ [2234/5255] Built Mathlib.Algebra.ContinuedFractions.Computation.CorrectnessTerminating (4.8s)
✔ [2235/5255] Built Mathlib.Algebra.Category.MonCat.Adjunctions (4.4s)
✔ [2236/5255] Built Mathlib.Data.Finsupp.Order (4.4s)
✔ [2237/5255] Built Mathlib.Algebra.Field.Subfield.Basic (5.4s)
✔ [2238/5255] Built Mathlib.LinearAlgebra.BilinearMap (17s)
✔ [2239/5255] Built Mathlib.Data.Finsupp.SMul (4.1s)
✔ [2240/5255] Built Mathlib.Data.Finsupp.Multiset (4.3s)
✔ [2241/5255] Built Mathlib.Data.Finsupp.Option (3.6s)
✔ [2242/5255] Built Mathlib.CategoryTheory.Localization.Quotient (2.7s)
✔ [2243/5255] Built Mathlib.CategoryTheory.Comma.Over.Basic (26s)
✔ [2244/5255] Built Mathlib.CategoryTheory.Localization.HomEquiv (3.5s)
✔ [2245/5255] Built Mathlib.CategoryTheory.Localization.Composition (2.6s)
✔ [2246/5255] Built Mathlib.Order.Category.HeytAlg (3.4s)
✔ [2247/5255] Built Mathlib.Data.Rat.Floor (6.7s)
✔ [2248/5255] Built Mathlib.CategoryTheory.WithTerminal.Basic (31s)
✔ [2249/5255] Built Mathlib.LinearAlgebra.Quotient.Card (3.3s)
✔ [2250/5255] Built Mathlib.CategoryTheory.Localization.CalculusOfFractions (7.1s)
✔ [2251/5255] Built Mathlib.Algebra.GroupWithZero.Pointwise.Set.Card (2.5s)
✔ [2252/5255] Built Mathlib.Data.Fintype.Units (2.8s)
✔ [2253/5255] Built Mathlib.Algebra.BigOperators.Ring.Nat (3.6s)
✔ [2254/5255] Built Mathlib.GroupTheory.Coset.Card (5.2s)
✔ [2255/5255] Built Mathlib.Algebra.MonoidAlgebra.Defs (8.0s)
✔ [2256/5255] Built Mathlib.Data.Finite.Card (3.2s)
✔ [2257/5255] Built Mathlib.Algebra.Ring.Action.ConjAct (2.7s)
✔ [2258/5255] Built Mathlib.Algebra.GroupWithZero.Action.ConjAct (2.7s)
✔ [2259/5255] Built Mathlib.Algebra.Category.Grp.Zero (3.0s)
✔ [2260/5255] Built Mathlib.GroupTheory.Abelianization.Defs (3.6s)
✔ [2261/5255] Built Mathlib.SetTheory.Ordinal.Enum (3.2s)
✔ [2262/5255] Built Mathlib.SetTheory.Ordinal.Exponential (3.9s)
✔ [2263/5255] Built Mathlib.Topology.Continuous (3.3s)
✔ [2264/5255] Built Mathlib.CategoryTheory.Limits.Preserves.Ulift (2.7s)
✔ [2265/5255] Built Mathlib.GroupTheory.GroupAction.Quotient (7.1s)
✔ [2266/5255] Built Mathlib.Data.Set.Card (8.3s)
✔ [2267/5255] Built Mathlib.Topology.Bornology.Constructions (3.3s)
✔ [2268/5255] Built Mathlib.Topology.Bornology.Hom (3.1s)
✔ [2269/5255] Built Mathlib.CategoryTheory.Adjunction.Limits (6.3s)
✔ [2270/5255] Built Mathlib.Topology.Bornology.Absorbs (4.1s)
✔ [2271/5257] Built Mathlib.CategoryTheory.Limits.Preserves.Shapes.Equalizers (4.7s)
✔ [2272/5257] Built Mathlib.CategoryTheory.Limits.Constructions.WeaklyInitial (3.3s)
✔ [2273/5257] Built Mathlib.CategoryTheory.Limits.FunctorCategory.Basic (9.2s)
✔ [2274/5257] Built Mathlib.Algebra.Algebra.Hom.Rat (2.8s)
✔ [2275/5257] Built Mathlib.Algebra.Category.MonCat.Limits (8.5s)
✔ [2276/5257] Built Mathlib.Order.WellQuasiOrder (3.6s)
✔ [2277/5257] Built Mathlib.Order.LiminfLimsup (5.9s)
✔ [2278/5257] Built Mathlib.RingTheory.UniqueFactorizationDomain.NormalizedFactors (4.8s)
✔ [2279/5257] Built Mathlib.Algebra.Order.PartialSups (3.0s)
✔ [2280/5257] Built Mathlib.RingTheory.UniqueFactorizationDomain.FactorSet (5.8s)
✔ [2281/5257] Built Mathlib.Order.CompactlyGenerated.Basic (5.3s)
✔ [2282/5257] Built Mathlib.Algebra.Order.Disjointed (2.7s)
✔ [2283/5257] Built Mathlib.CategoryTheory.Monoidal.Braided.Opposite (2.9s)
✔ [2284/5257] Built Mathlib.Algebra.Algebra.NonUnitalHom (9.7s)
✔ [2285/5257] Built Mathlib.Algebra.Algebra.Equiv (9.9s)
✔ [2286/5257] Built Mathlib.Order.RelSeries (9.5s)
✔ [2287/5257] Built Mathlib.CategoryTheory.Monoidal.Center (8.3s)
✔ [2288/5257] Built Mathlib.MeasureTheory.MeasurableSpace.Constructions (5.1s)
✔ [2289/5257] Built Mathlib.Algebra.Order.BigOperators.Group.LocallyFinite (5.1s)
✔ [2290/5257] Built Mathlib.Algebra.DirectSum.AddChar (2.9s)
✔ [2291/5257] Built Mathlib.MeasureTheory.PiSystem (4.9s)
✔ [2292/5257] Built Mathlib.CategoryTheory.Monoidal.FunctorCategory (9.2s)
✔ [2293/5257] Built Mathlib.Algebra.NonAssoc.LieAdmissible.Defs (4.4s)
✔ [2294/5257] Built Mathlib.Data.Finsupp.Antidiagonal (4.1s)
✔ [2295/5257] Built Mathlib.Data.Nat.Factorization.Defs (4.2s)
✔ [2296/5257] Built Mathlib.Data.Finsupp.ToDFinsupp (4.5s)
✔ [2297/5257] Built Mathlib.LinearAlgebra.Finsupp.SumProd (3.9s)
✔ [2298/5257] Built Mathlib.Algebra.ContinuedFractions.Computation.Approximations (7.3s)
✔ [2299/5257] Built Mathlib.Algebra.BigOperators.Fin (10s)
✔ [2300/5257] Built Mathlib.LinearAlgebra.Dual.Defs (8.2s)
✔ [2301/5257] Built Mathlib.Algebra.DirectSum.Ring (9.6s)
✔ [2302/5257] Built Mathlib.CategoryTheory.Comma.LocallySmall (2.8s)
✔ [2303/5257] Built Mathlib.CategoryTheory.LiftingProperties.Over (2.5s)
✔ [2304/5257] Built Mathlib.LinearAlgebra.Finsupp.Defs (7.7s)
✔ [2305/5257] Built Mathlib.CategoryTheory.Comma.Over.OverClass (3.5s)
✔ [2306/5257] Built Mathlib.CategoryTheory.Localization.SmallHom (3.0s)
✔ [2307/5257] Built Mathlib.Order.Category.BoolAlg (5.4s)
✔ [2308/5257] Built Mathlib.CategoryTheory.Monoidal.Mon_ (20s)
✔ [2309/5257] Built Mathlib.CategoryTheory.Localization.CalculusOfFractions.ComposableArrows (4.0s)
✔ [2310/5257] Built Mathlib.CategoryTheory.Comma.Presheaf.Basic (7.0s)
✔ [2311/5257] Built Mathlib.Algebra.Order.Archimedean.Basic (7.1s)
