=== COLD CERT START 20260211T215731Z ===
pwd: /Users/dcharb/Documents/Kimi_Agent_UFRF, Fel Polynomials, Moonshine
✔ [2530/5530] Built Mathlib.MeasureTheory.MeasurableSpace.Prod (2.3s)
✔ [2531/5530] Built Mathlib.LinearAlgebra.Finsupp.Span (5.0s)
✔ [2532/5530] Built Mathlib.Algebra.Module.Submodule.Bilinear (3.1s)
✔ [2533/5530] Built Mathlib.Data.Nat.Factorization.PrimePow (2.5s)
✔ [2534/5530] Built Mathlib.MeasureTheory.MeasurableSpace.CountablyGenerated (3.2s)
✔ [2535/5530] Built Mathlib.CategoryTheory.Functor.KanExtension.Pointwise (7.1s)
✔ [2536/5530] Built Mathlib.Data.Nat.Factorization.LCM (2.7s)
✔ [2537/5532] Built Mathlib.Algebra.FreeAbelianGroup.UniqueSums (2.2s)
✔ [2538/5532] Built Mathlib.Topology.Maps.OpenQuotient (1.9s)
✔ [2539/5532] Built Mathlib.Topology.UniformSpace.OfFun (2.4s)
✔ [2540/5532] Built Mathlib.Topology.Homeomorph.Defs (3.1s)
✔ [2541/5532] Built Mathlib.Data.W.Cardinal (2.2s)
✔ [2542/5532] Built Mathlib.LinearAlgebra.Finsupp.Supported (2.9s)
✔ [2543/5532] Built Mathlib.Algebra.MonoidAlgebra.Module (3.3s)
✔ [2544/5532] Built Mathlib.LinearAlgebra.Prod (10s)
✔ [2545/5532] Built Mathlib.SetTheory.Cardinal.Continuum (2.3s)
✔ [2546/5532] Built Mathlib.SetTheory.Cardinal.CountableCover (2.4s)
✔ [2547/5532] Built Mathlib.Algebra.Order.Antidiag.Pi (5.3s)
✔ [2548/5532] Built Mathlib.CategoryTheory.Groupoid.Subgroupoid (3.5s)
✔ [2549/5532] Built Mathlib.SetTheory.Cardinal.Finsupp (2.5s)
✔ [2550/5532] Built Mathlib.Data.NNReal.Basic (2.7s)
✔ [2551/5532] Built Mathlib.SetTheory.Cardinal.Cofinality (2.9s)
✔ [2552/5532] Built Mathlib.Data.NNReal.Star (2.6s)
✔ [2553/5532] Built Mathlib.Data.Int.WithZero (2.9s)
✔ [2554/5532] Built Mathlib.CategoryTheory.CopyDiscardCategory.Deterministic (2.3s)
✔ [2555/5532] Built Mathlib.Data.ENNReal.Basic (4.6s)
✔ [2556/5532] Built Mathlib.Algebra.Algebra.NonUnitalSubalgebra (13s)
✔ [2557/5532] Built Mathlib.CategoryTheory.Limits.Shapes.Pullback.HasPullback (4.0s)
✔ [2558/5532] Built Mathlib.Data.DFinsupp.WellFounded (2.3s)
✔ [2559/5532] Built Mathlib.Data.Finsupp.Lex (2.9s)
✔ [2560/5532] Built Mathlib.Data.Finset.MulAntidiagonal (2.4s)
✔ [2561/5532] Built Mathlib.Data.Finset.SMulAntidiagonal (2.4s)
✔ [2562/5532] Built Mathlib.RingTheory.HahnSeries.Addition (4.2s)
✔ [2563/5532] Built Mathlib.Analysis.Normed.Group.Seminorm (6.6s)
✔ [2564/5532] Built Mathlib.Combinatorics.Matroid.Dual (2.9s)
✔ [2565/5532] Built Mathlib.Algebra.GroupWithZero.Submonoid.Pointwise (2.8s)
✔ [2566/5532] Built Mathlib.GroupTheory.Submonoid.Inverses (3.3s)
✔ [2567/5532] Built Mathlib.Algebra.Order.Ring.GeomSum (2.8s)
✔ [2568/5532] Built Mathlib.Algebra.Ring.Submonoid.Pointwise (3.0s)
✔ [2569/5532] Built Mathlib.Algebra.Group.Submonoid.Units (4.1s)
✔ [2570/5532] Built Mathlib.Algebra.Group.Subgroup.Pointwise (4.5s)
✔ [2571/5532] Built Mathlib.Algebra.Field.GeomSum (2.4s)
✔ [2572/5532] Built Mathlib.RingTheory.Nilpotent.Basic (2.6s)
✔ [2573/5532] Built Mathlib.Algebra.Star.StarAlgHom (9.4s)
✔ [2574/5532] Built Mathlib.Algebra.Order.Ring.IsNonarchimedean (2.8s)
✔ [2575/5532] Built Mathlib.CategoryTheory.Limits.Types.Multiequalizer (2.4s)
✔ [2576/5532] Built Mathlib.Algebra.Ring.Divisibility.Lemmas (2.7s)
✔ [2577/5532] Built Mathlib.CategoryTheory.Limits.Shapes.FiniteMultiequalizer (3.5s)
✔ [2578/5532] Built Mathlib.CategoryTheory.Functor.Derived.Adjunction (3.4s)
✔ [2579/5533] Built Mathlib.CategoryTheory.Limits.Shapes.End (3.0s)
✔ [2580/5533] Built Mathlib.LinearAlgebra.BilinearForm.Basic (4.1s)
✔ [2581/5533] Built Mathlib.Tactic.Algebraize (3.4s)
✔ [2582/5533] Built Mathlib.Algebra.Algebra.RestrictScalars (2.7s)
✔ [2583/5533] Built Mathlib.RingTheory.Ideal.Maximal (2.6s)
✔ [2584/5534] Built Mathlib.Algebra.MonoidAlgebra.Ideal (2.3s)
✔ [2585/5534] Built Mathlib.Algebra.RingQuot (4.8s)
✔ [2586/5534] Built Mathlib.CategoryTheory.Functor.Derived.PointwiseRightDerived (2.6s)
✔ [2587/5534] Built Mathlib.CategoryTheory.Functor.KanExtension.DenseAt (2.3s)
✔ [2588/5534] Built Mathlib.SetTheory.Cardinal.Subfield (2.9s)
✔ [2589/5534] Built Mathlib.RingTheory.Localization.Basic (8.0s)
✔ [2590/5534] Built Mathlib.Topology.Constructions.SumProd (4.4s)
✔ [2591/5534] Built Mathlib.CategoryTheory.Functor.KanExtension.Adjunction (5.9s)
✔ [2592/5534] Built Mathlib.Tactic.Module (9.3s)
✔ [2593/5534] Built Mathlib.Algebra.MonoidAlgebra.Support (2.7s)
✔ [2594/5534] Built Mathlib.LinearAlgebra.Finsupp.LinearCombination (5.0s)
✔ [2595/5534] Built Mathlib.Algebra.Polynomial.Basic (6.1s)
✔ [2596/5534] Built Mathlib.Algebra.Order.Antidiag.Finsupp (3.4s)
✔ [2597/5534] Built Mathlib.Algebra.Star.Module (4.7s)
✔ [2598/5534] Built Mathlib.Data.Nat.Choose.Multinomial (3.1s)
✔ [2599/5534] Built Mathlib.Algebra.MonoidAlgebra.Basic (8.2s)
✔ [2600/5534] Built Mathlib.Data.Real.ENatENNReal (2.3s)
✔ [2601/5534] Built Mathlib.SetTheory.Cardinal.Regular (2.8s)
✔ [2602/5534] Built Mathlib.LinearAlgebra.Pi (6.9s)
✔ [2603/5534] Built Mathlib.Data.ENNReal.Lemmas (2.2s)
✔ [2604/5534] Built Mathlib.CategoryTheory.Limits.Constructions.Pullbacks (1.0s)
✔ [2605/5534] Built Mathlib.Data.ENNReal.Real (3.2s)
✔ [2606/5534] Built Mathlib.CategoryTheory.Limits.Shapes.FiniteLimits (2.2s)
✔ [2607/5534] Built Mathlib.CategoryTheory.Limits.FunctorCategory.Shapes.Pullbacks (2.5s)
✔ [2608/5534] Built Mathlib.CategoryTheory.EffectiveEpi.Coproduct (2.2s)
✔ [2609/5534] Built Mathlib.Algebra.Module.LocalizedModule.Basic (18s)
✔ [2610/5534] Built Mathlib.CategoryTheory.Limits.Preserves.Creates.Pullbacks (1.7s)
✔ [2611/5534] Built Mathlib.CategoryTheory.Limits.Shapes.RegularMono (3.4s)
✔ [2612/5534] Built Mathlib.CategoryTheory.Limits.Shapes.Pullback.Iso (2.6s)
✔ [2613/5534] Built Mathlib.Data.Nat.Choose.Factorization (2.6s)
✔ [2614/5534] Built Mathlib.Algebra.Ring.Subsemiring.Pointwise (2.8s)
✔ [2615/5534] Built Mathlib.LinearAlgebra.LinearPMap (12s)
✔ [2616/5534] Built Mathlib.Combinatorics.Matroid.Minor.Restrict (4.2s)
✔ [2617/5534] Built Mathlib.CategoryTheory.Limits.Shapes.Pullback.Pasting (5.2s)
✔ [2618/5535] Built Mathlib.GroupTheory.Finiteness (4.4s)
✔ [2619/5535] Built Mathlib.Algebra.GroupWithZero.Range (3.3s)
✔ [2620/5535] Built Mathlib.Algebra.GroupWithZero.Subgroup (2.4s)
✔ [2621/5535] Built Mathlib.RingTheory.HahnSeries.Lex (6.5s)
✔ [2622/5536] Built Mathlib.Algebra.Algebra.Subalgebra.Basic (10s)
✔ [2623/5536] Built Mathlib.Algebra.Order.Field.GeomSum (2.7s)
✔ [2624/5536] Built Mathlib.Algebra.Squarefree.Basic (2.9s)
✔ [2625/5536] Built Mathlib.RingTheory.Spectrum.Maximal.Defs (2.4s)
✔ [2626/5536] Built Mathlib.RingTheory.Ideal.Nonunits (2.3s)
✔ [2627/5536] Built Mathlib.Algebra.Star.RingQuot (2.3s)
✔ [2628/5536] Built Mathlib.GroupTheory.QuotientGroup.Basic (5.9s)
✔ [2629/5536] Built Mathlib.Topology.FiberBundle.IsHomeomorphicTrivialBundle (1.8s)
✔ [2630/5536] Built Mathlib.Algebra.Order.CauSeq.BigOperators (5.3s)
✔ [2631/5536] Built Mathlib.Topology.Algebra.Monoid.Defs (2.4s)
✔ [2632/5536] Built Mathlib.Topology.Constructions (4.2s)
✔ [2633/5536] Built Mathlib.LinearAlgebra.Countable (1.9s)
✔ [2634/5536] Built Mathlib.RingTheory.Ideal.Basic (2.8s)
✔ [2635/5536] Built Mathlib.Data.Finsupp.Weight (2.6s)
✔ [2636/5536] Built Mathlib.CategoryTheory.Functor.KanExtension.Preserves (5.7s)
✔ [2637/5536] Built Mathlib.RingTheory.Localization.FractionRing (7.5s)
✔ [2638/5536] Built Mathlib.Algebra.MonoidAlgebra.Degree (5.4s)
✔ [2639/5536] Built Mathlib.Algebra.Module.Submodule.Union (5.9s)
✔ [2640/5536] Built Mathlib.Algebra.Polynomial.Coeff (3.5s)
✔ [2641/5536] Built Mathlib.Algebra.Polynomial.Monomial (2.9s)
✔ [2642/5536] Built Mathlib.Algebra.Polynomial.Cardinal (2.7s)
✔ [2643/5536] Built Mathlib.Algebra.Polynomial.Eval.Defs (4.4s)
✔ [2644/5536] Built Mathlib.Algebra.FreeNonUnitalNonAssocAlgebra (2.8s)
✔ [2645/5536] Built Mathlib.LinearAlgebra.TensorProduct.Basic (31s)
✔ [2646/5536] Built Mathlib.Combinatorics.Enumerative.Partition.Basic (2.9s)
✔ [2647/5536] Built Mathlib.LinearAlgebra.LinearIndependent.Defs (5.7s)
✔ [2648/5536] Built Mathlib.LinearAlgebra.Basis.Defs (6.1s)
✔ [2649/5536] Built Mathlib.SetTheory.Cardinal.Pigeonhole (2.4s)
✔ [2650/5536] Built Mathlib.SetTheory.Cardinal.HasCardinalLT (2.6s)
✔ [2651/5536] Built Mathlib.CategoryTheory.Limits.Shapes.FiniteProducts (2.2s)
✔ [2652/5536] Built Mathlib.LinearAlgebra.Finsupp.Pi (3.2s)
✔ [2653/5536] Built Mathlib.CategoryTheory.Limits.Lattice (3.1s)
✔ [2654/5536] Built Mathlib.CategoryTheory.Filtered.Basic (3.8s)
✔ [2655/5536] Built Mathlib.CategoryTheory.Limits.Opposites (4.4s)
✔ [2656/5536] Built Mathlib.CategoryTheory.EffectiveEpi.RegularEpi (1.7s)
✔ [2657/5536] Built Mathlib.Algebra.Module.LocalizedModule.AtPrime (2.1s)
✔ [2658/5536] Built Mathlib.Algebra.Module.LocalizedModule.Away (2.1s)
✔ [2659/5536] Built Mathlib.Data.ENNReal.Operations (4.6s)
✔ [2660/5536] Built Mathlib.Data.Nat.Multiplicity (2.6s)
✔ [2661/5536] Built Mathlib.Data.Matrix.Basic (7.6s)
✔ [2662/5537] Built Mathlib.Combinatorics.Matroid.Constructions (2.6s)
✔ [2663/5537] Built Mathlib.CategoryTheory.Limits.Shapes.Pullback.Mono (3.8s)
✔ [2664/5537] Built Mathlib.RingTheory.Finiteness.Defs (2.6s)
✔ [2665/5537] Built Mathlib.Algebra.Ring.Subgroup (2.6s)
✔ [2666/5537] Built Mathlib.GroupTheory.Divisible (3.1s)
✔ [2667/5537] Built Mathlib.Algebra.Module.Injective (5.9s)
✔ [2668/5538] Built Mathlib.CategoryTheory.Comma.Over.Pullback (6.7s)
✔ [2669/5538] Built Mathlib.LinearAlgebra.Multilinear.Basic (11s)
✔ [2670/5538] Built Mathlib.Algebra.Algebra.Subalgebra.Order (1.8s)
✔ [2671/5538] Built Mathlib.CategoryTheory.Limits.Shapes.Pullback.Assoc (6.1s)
✔ [2672/5538] Built Mathlib.Algebra.GeomSum (1.9s)
✔ [2673/5538] Built Mathlib.Algebra.Ring.Subring.Pointwise (3.2s)
✔ [2674/5538] Built Mathlib.LinearAlgebra.AffineSpace.AffineMap (12s)
✔ [2675/5538] Built Mathlib.Algebra.Star.NonUnitalSubalgebra (25s)
✔ [2676/5538] Built Mathlib.RingTheory.Spectrum.Maximal.Basic (1.0s)
✔ [2677/5538] Built Mathlib.RingTheory.LocalRing.Basic (2.3s)
✔ [2678/5538] Built Mathlib.Data.Nat.Squarefree (3.0s)
✔ [2679/5538] Built Mathlib.Algebra.Module.Submodule.Pointwise (4.4s)
✔ [2680/5538] Built Mathlib.CategoryTheory.Join.Basic (8.1s)
✔ [2681/5538] Built Mathlib.GroupTheory.QuotientGroup.Finite (2.6s)
✔ [2682/5538] Built Mathlib.Topology.Algebra.Group.Defs (2.5s)
✔ [2683/5538] Built Mathlib.Topology.LocallyClosed (2.3s)
✔ [2684/5538] Built Mathlib.Topology.Hom.ContinuousEvalConst (1.9s)
✔ [2685/5538] Built Mathlib.Topology.NhdsWithin (2.0s)
✔ [2686/5538] Built Mathlib.Data.Nat.Choose.Vandermonde (2.4s)
✔ [2687/5538] Built Mathlib.RingTheory.Localization.NumDen (2.0s)
✔ [2688/5538] Built Mathlib.Algebra.Polynomial.Eval.Algebra (2.3s)
✔ [2689/5538] Built Mathlib.Algebra.Polynomial.Eval.Coeff (2.0s)
✔ [2690/5538] Built Mathlib.Algebra.Polynomial.Degree.Definitions (3.7s)
✔ [2691/5538] Built Mathlib.FieldTheory.RatFunc.Defs (4.2s)
✔ [2692/5538] Built Mathlib.LinearAlgebra.SModEq.Basic (3.7s)
✔ [2693/5538] Built Mathlib.LinearAlgebra.Quotient.Basic (6.8s)
✔ [2694/5538] Built Mathlib.GroupTheory.Index (8.2s)
✔ [2695/5538] Built Mathlib.Algebra.Polynomial.Basis (2.2s)
✔ [2696/5538] Built Mathlib.Algebra.Star.TensorProduct (3.8s)
✔ [2697/5538] Built Mathlib.LinearAlgebra.Basis.Bilinear (2.6s)
✔ [2698/5538] Built Mathlib.Algebra.Algebra.Bilinear (5.1s)
✔ [2699/5538] Built Mathlib.LinearAlgebra.Basis.Cardinality (3.2s)
✔ [2700/5538] Built Mathlib.CategoryTheory.Comma.CardinalArrow (2.3s)
✔ [2701/5538] Built Mathlib.LinearAlgebra.Dual.Basis (3.7s)
✔ [2702/5538] Built Mathlib.CategoryTheory.Limits.FunctorCategory.Finite (2.1s)
✔ [2703/5538] Built Mathlib.CategoryTheory.Limits.Preserves.Finite (2.8s)
✔ [2704/5538] Built Mathlib.LinearAlgebra.LinearIndependent.Basic (6.3s)
✔ [2705/5538] Built Mathlib.LinearAlgebra.Ray (6.6s)
✔ [2706/5538] Built Mathlib.CategoryTheory.Limits.Preserves.Filtered (2.5s)
✔ [2707/5538] Built Mathlib.CategoryTheory.Limits.Types.Filtered (2.6s)
✔ [2708/5538] Built Mathlib.CategoryTheory.Filtered.Grothendieck (2.4s)
✔ [2709/5538] Built Mathlib.CategoryTheory.Limits.Filtered (2.3s)
✔ [2710/5538] Built Mathlib.CategoryTheory.Filtered.Connected (1.9s)
✔ [2711/5538] Built Mathlib.CategoryTheory.Filtered.Small (3.1s)
✔ [2712/5538] Built Mathlib.CategoryTheory.Limits.IndYoneda (3.4s)
✔ [2713/5538] Built Mathlib.Data.ENNReal.Action (3.0s)
✔ [2714/5538] Built Mathlib.CategoryTheory.Limits.Shapes.Opposites.Products (4.1s)
✔ [2715/5539] Built Mathlib.NumberTheory.Padics.PadicVal.Basic (3.6s)
✔ [2716/5539] Built Mathlib.Data.EReal.Basic (4.9s)
✔ [2717/5539] Built Mathlib.Algebra.CharP.Lemmas (4.5s)
✔ [2718/5539] Built Mathlib.CategoryTheory.Limits.Shapes.Opposites.Pullbacks (5.4s)
✔ [2719/5540] Built Mathlib.Algebra.Algebra.Subalgebra.Matrix (3.4s)
✔ [2720/5540] Built Mathlib.CategoryTheory.Limits.Final (9.0s)
✔ [2721/5540] Built Mathlib.Combinatorics.Matroid.Map (4.0s)
✔ [2722/5540] Built Mathlib.RingTheory.Finiteness.Prod (2.8s)
✔ [2723/5540] Built Mathlib.Data.ENNReal.Inv (7.9s)
✔ [2724/5540] Built Mathlib.RingTheory.Finiteness.Bilinear (2.8s)
✔ [2725/5540] Built Mathlib.LinearAlgebra.Multilinear.Basis (2.5s)
✔ [2726/5540] Built Mathlib.Data.Matrix.Basis (5.7s)
✔ [2727/5540] Built Mathlib.LinearAlgebra.TensorProduct.Associator (16s)
✔ [2728/5540] Built Mathlib.LinearAlgebra.Multilinear.TensorProduct (3.0s)
✔ [2729/5540] Built Mathlib.RingTheory.Finiteness.Basic (4.6s)
✔ [2730/5540] Built Mathlib.RingTheory.LocalRing.MaximalIdeal.Defs (2.2s)
✔ [2731/5540] Built Mathlib.CategoryTheory.Limits.Shapes.Images (7.0s)
✔ [2732/5540] Built Mathlib.LinearAlgebra.AffineSpace.Slope (3.3s)
✔ [2733/5540] Built Mathlib.Algebra.Module.LocalizedModule.Int (2.0s)
✔ [2734/5540] Built Mathlib.LinearAlgebra.Multilinear.Curry (5.5s)
✔ [2735/5540] Built Mathlib.Topology.Hom.ContinuousEval (2.1s)
✔ [2736/5540] Built Mathlib.CategoryTheory.Join.Opposites (3.0s)
✔ [2737/5540] Built Mathlib.CategoryTheory.Join.Pseudofunctor (4.9s)
✔ [2738/5540] Built Mathlib.RingTheory.Ideal.Quotient.Basic (4.1s)
✔ [2739/5540] Built Mathlib.RingTheory.IntegralClosure.IsIntegral.Defs (4.5s)
✔ [2740/5540] Built Mathlib.Algebra.Polynomial.Degree.Monomial (5.4s)
✔ [2741/5540] Built Mathlib.Topology.Algebra.ContinuousMonoidHom (8.4s)
✔ [2742/5540] Built Mathlib.Topology.ContinuousOn (6.4s)
✔ [2743/5540] Built Mathlib.NumberTheory.ArithmeticFunction (11s)
✔ [2744/5540] Built Mathlib.Algebra.Polynomial.Degree.Operations (7.2s)
✔ [2745/5540] Built Mathlib.LinearAlgebra.AffineSpace.AffineEquiv (12s)
✔ [2746/5540] Built Mathlib.Topology.Bases (8.8s)
✔ [2747/5540] Built Mathlib.LinearAlgebra.Quotient.Pi (6.8s)
✔ [2748/5540] Built Mathlib.Algebra.Order.Ring.Units (3.1s)
✔ [2749/5540] Built Mathlib.Algebra.Algebra.Unitization (15s)
✔ [2750/5540] Built Mathlib.Algebra.Star.LinearMap (4.8s)
✔ [2751/5540] Built Mathlib.Algebra.Module.LocalizedModule.IsLocalization (4.5s)
✔ [2752/5540] Built Mathlib.CategoryTheory.Limits.Preserves.Opposites (4.2s)
✔ [2753/5540] Built Mathlib.LinearAlgebra.Isomorphisms (7.8s)
✔ [2754/5540] Built Mathlib.LinearAlgebra.BilinearForm.Hom (7.0s)
✔ [2755/5540] Built Mathlib.CategoryTheory.Limits.FintypeCat (3.9s)
✔ [2756/5540] Built Mathlib.CategoryTheory.Limits.Preserves.Creates.Finite (4.8s)
✔ [2757/5540] Built Mathlib.GroupTheory.Complement (10s)
✔ [2758/5540] Built Mathlib.CategoryTheory.Limits.Constructions.FiniteProductsOfBinaryProducts (3.7s)
✔ [2759/5540] Built Mathlib.Algebra.Exact (13s)
✔ [2760/5540] Built Mathlib.LinearAlgebra.Projection (12s)
✔ [2761/5540] Built Mathlib.LinearAlgebra.Basis.Basic (4.6s)
✔ [2762/5541] Built Mathlib.CategoryTheory.Limits.ExactFunctor (5.7s)
✔ [2763/5541] Built Mathlib.CategoryTheory.Limits.Shapes.Opposites.Filtered (2.5s)
✔ [2764/5541] Built Mathlib.CategoryTheory.Limits.FunctorCategory.Filtered (2.4s)
✔ [2765/5541] Built Mathlib.CategoryTheory.Limits.Preserves.Over (3.3s)
✔ [2766/5541] Built Mathlib.LinearAlgebra.Dimension.Basic (5.2s)
✔ [2767/5542] Built Mathlib.CategoryTheory.Filtered.OfColimitCommutesFiniteLimit (3.4s)
✔ [2768/5542] Built Mathlib.CategoryTheory.Join.Sum (3.3s)
✔ [2769/5542] Built Mathlib.Algebra.CharP.Frobenius (3.0s)
✔ [2770/5542] Built Mathlib.Algebra.Algebra.Operations (14s)
✔ [2771/5542] Built Mathlib.GroupTheory.OrderOfElement (18s)
✔ [2772/5542] Built Mathlib.CategoryTheory.Limits.Preserves.Shapes.Pullbacks (5.3s)
✔ [2773/5542] Built Mathlib.CategoryTheory.Comma.StructuredArrow.Final (4.5s)
✔ [2774/5542] Built Mathlib.CategoryTheory.Limits.Presentation (4.2s)
✔ [2775/5542] Built Mathlib.CategoryTheory.Limits.Shapes.Opposites.Equalizers (6.0s)
✔ [2776/5542] Built Mathlib.CategoryTheory.Limits.IsConnected (3.8s)
✔ [2777/5542] Built Mathlib.LinearAlgebra.LinearIndependent.Lemmas (11s)
✔ [2778/5542] Built Mathlib.CategoryTheory.Limits.Final.Type (3.9s)
✔ [2779/5542] Built Mathlib.CategoryTheory.Limits.Final.Connected (3.4s)
✔ [2780/5542] Built Mathlib.Data.EReal.Operations (9.3s)
✔ [2781/5542] Built Mathlib.CategoryTheory.Limits.Shapes.Countable (3.3s)
✔ [2782/5542] Built Mathlib.Data.ENNReal.BigOperators (3.2s)
✔ [2783/5542] Built Mathlib.Data.ENNReal.Holder (3.2s)
✔ [2784/5542] Built Mathlib.CategoryTheory.GuitartExact.Basic (8.5s)
✔ [2785/5542] Built Mathlib.Data.Matrix.Composition (4.3s)
✔ [2786/5542] Built Mathlib.LinearAlgebra.Matrix.ConjTranspose (5.1s)
✔ [2787/5542] Built Mathlib.RingTheory.Finiteness.Finsupp (4.6s)
✔ [2788/5542] Built Mathlib.RingTheory.Noetherian.Defs (3.9s)
✔ [2789/5542] Built Mathlib.Combinatorics.Matroid.Closure (7.0s)
✔ [2790/5542] Built Mathlib.Analysis.Normed.Lp.WithLp (4.0s)
✔ [2791/5542] Built Mathlib.CategoryTheory.Limits.Types.Images (3.8s)
✔ [2792/5542] Built Mathlib.CategoryTheory.Limits.Shapes.ZeroMorphisms (5.9s)
✔ [2793/5542] Built Mathlib.RingTheory.IntegralClosure.IsIntegralClosure.Defs (4.1s)
✔ [2794/5542] Built Mathlib.RingTheory.IntegralClosure.Algebra.Defs (3.9s)
✔ [2795/5542] Built Mathlib.Topology.LocallyFinite (3.5s)
✔ [2796/5542] Built Mathlib.Topology.UniformSpace.Basic (6.4s)
✔ [2797/5542] Built Mathlib.Topology.Order.LocalExtr (5.9s)
✔ [2798/5542] Built Mathlib.Topology.Coherent (3.1s)
✔ [2799/5542] Built Mathlib.Topology.Order.LeftRight (2.0s)
✔ [2800/5542] Built Mathlib.Topology.Compactness.Compact (6.6s)
✔ [2801/5542] Built Mathlib.Topology.Irreducible (3.4s)
✔ [2802/5542] Built Mathlib.Topology.Inseparable (5.1s)
✔ [2803/5542] Built Mathlib.LinearAlgebra.Alternating.Basic (13s)
✔ [2804/5542] Built Mathlib.Topology.Clopen (2.1s)
✔ [2805/5542] Built Mathlib.Topology.Piecewise (2.1s)
✔ [2806/5542] Built Mathlib.Algebra.Polynomial.Degree.Support (2.4s)
✔ [2807/5542] Built Mathlib.Algebra.Order.Antidiag.Nat (3.2s)
✔ [2808/5542] Built Mathlib.Algebra.Polynomial.Degree.Domain (2.2s)
✔ [2809/5542] Built Mathlib.Algebra.Polynomial.Degree.SmallDegree (3.2s)
✔ [2810/5542] Built Mathlib.LinearAlgebra.AffineSpace.Midpoint (3.9s)
✔ [2811/5542] Built Mathlib.Algebra.Module.LocalizedModule.Exact (2.6s)
✔ [2812/5542] Built Mathlib.LinearAlgebra.Basis.Exact (2.0s)
✔ [2813/5542] Built Mathlib.LinearAlgebra.PiTensorProduct (15s)
✔ [2814/5542] Built Mathlib.Algebra.Module.SnakeLemma (5.4s)
✔ [2815/5542] Built Mathlib.Algebra.FiveLemma (4.0s)
✔ [2816/5542] Built Mathlib.GroupTheory.SemidirectProduct (6.3s)
✔ [2817/5543] Built Mathlib.LinearAlgebra.AffineSpace.AffineSubspace.Basic (7.0s)
✔ [2818/5543] Built Mathlib.Algebra.Module.Presentation.Basic (5.1s)
✔ [2819/5544] Built Mathlib.RingTheory.AlgebraTower (3.9s)
✔ [2820/5544] Built Mathlib.LinearAlgebra.FreeModule.Basic (2.5s)
✔ [2821/5544] Built Mathlib.RingTheory.Localization.Module (5.7s)
✔ [2822/5544] Built Mathlib.CategoryTheory.Limits.Constructions.EventuallyConstant (2.4s)
✔ [2823/5544] Built Mathlib.LinearAlgebra.Basis.SMul (3.2s)
✔ [2824/5544] Built Mathlib.LinearAlgebra.Dimension.Subsingleton (2.2s)
✔ [2825/5544] Built Mathlib.LinearAlgebra.Basis.Submodule (3.7s)
✔ [2826/5544] Built Mathlib.LinearAlgebra.Basis.Fin (2.7s)
✔ [2827/5544] Built Mathlib.Algebra.CharP.Reduced (1.9s)
✔ [2828/5544] Built Mathlib.CategoryTheory.Limits.FilteredColimitCommutesProduct (3.3s)
✔ [2829/5544] Built Mathlib.Algebra.CharP.Two (2.9s)
✔ [2830/5544] Built Mathlib.GroupTheory.Perm.Finite (2.9s)
✔ [2831/5544] Built Mathlib.LinearAlgebra.FiniteSpan (2.6s)
✔ [2832/5544] Built Mathlib.NumberTheory.MulChar.Basic (4.7s)
✔ [2833/5544] Built Mathlib.Algebra.Algebra.Subalgebra.Lattice (5.8s)
✔ [2834/5544] Built Mathlib.CategoryTheory.Limits.Constructions.EpiMono (2.7s)
✔ [2835/5544] Built Mathlib.GroupTheory.Exponent (5.7s)
✔ [2836/5544] Built Mathlib.Data.ZMod.Basic (6.3s)
✔ [2837/5544] Built Mathlib.GroupTheory.NoncommPiCoprod (5.7s)
✔ [2838/5544] Built Mathlib.CategoryTheory.Limits.Constructions.BinaryProducts (3.6s)
✔ [2839/5544] Built Mathlib.CategoryTheory.Limits.Constructions.Equalizers (3.6s)
✔ [2840/5544] Built Mathlib.CategoryTheory.ObjectProperty.LimitsOfShape (2.8s)
✔ [2841/5544] Built Mathlib.CategoryTheory.Join.Final (3.6s)
✔ [2842/5544] Built Mathlib.CategoryTheory.GuitartExact.Over (3.3s)
✔ [2843/5544] Built Mathlib.Data.Real.ConjExponents (3.7s)
✔ [2844/5544] Built Mathlib.LinearAlgebra.TensorProduct.Tower (32s)
✔ [2845/5544] Built Mathlib.Data.EReal.Inv (4.2s)
✔ [2846/5544] Built Mathlib.CategoryTheory.GuitartExact.VerticalComposition (3.8s)
✔ [2847/5544] Built Mathlib.CategoryTheory.GuitartExact.KanExtension (3.5s)
✔ [2848/5544] Built Mathlib.RingTheory.Ideal.Operations (12s)
✔ [2849/5544] Built Mathlib.Combinatorics.Matroid.Rank.Finite (2.7s)
✔ [2850/5544] Built Mathlib.CategoryTheory.Limits.ConcreteCategory.Basic (2.9s)
✔ [2851/5544] Built Mathlib.LinearAlgebra.Matrix.RowCol (3.9s)
✔ [2852/5544] Built Mathlib.LinearAlgebra.DFinsupp (8.6s)
✔ [2853/5544] Built Mathlib.Data.Matrix.Block (6.1s)
✔ [2854/5544] Built Mathlib.CategoryTheory.Limits.MonoCoprod (3.5s)
✔ [2855/5544] Built Mathlib.Combinatorics.Matroid.Circuit (4.6s)
